"X","Notes","ICD.Chapter","ICD.Chapter.Code","State","State.Code","Year","Year.Code","Deaths","Population","Crude.Rate"
7535,"","Certain conditions originating in the perinatal period","P00-P96","Arizona",4,2006,2006,323,6029141,5.4
7536,"","Certain conditions originating in the perinatal period","P00-P96","Arizona",4,2007,2007,343,6167681,5.6
7537,"","Certain conditions originating in the perinatal period","P00-P96","Arizona",4,2008,2008,314,6280362,5
7538,"","Certain conditions originating in the perinatal period","P00-P96","Arizona",4,2009,2009,266,6343154,4.2
7539,"","Certain conditions originating in the perinatal period","P00-P96","Arizona",4,2010,2010,236,6392017,3.7
7540,"","Certain conditions originating in the perinatal period","P00-P96","Arkansas",5,1999,1999,120,2651860,4.5
7541,"","Certain conditions originating in the perinatal period","P00-P96","Arkansas",5,2000,2000,131,2673400,4.9
7542,"","Certain conditions originating in the perinatal period","P00-P96","Arkansas",5,2001,2001,118,2691571,4.4
7543,"","Certain conditions originating in the perinatal period","P00-P96","Arkansas",5,2002,2002,140,2705927,5.2
7544,"","Certain conditions originating in the perinatal period","P00-P96","Arkansas",5,2003,2003,143,2724816,5.2
7545,"","Certain conditions originating in the perinatal period","P00-P96","Arkansas",5,2004,2004,125,2749686,4.5
7546,"","Certain conditions originating in the perinatal period","P00-P96","Arkansas",5,2005,2005,139,2781097,5
7547,"","Certain conditions originating in the perinatal period","P00-P96","Arkansas",5,2006,2006,146,2821761,5.2
7548,"","Certain conditions originating in the perinatal period","P00-P96","Arkansas",5,2007,2007,137,2848650,4.8
7549,"","Certain conditions originating in the perinatal period","P00-P96","Arkansas",5,2008,2008,133,2874554,4.6
7550,"","Certain conditions originating in the perinatal period","P00-P96","Arkansas",5,2009,2009,122,2896843,4.2
7551,"","Certain conditions originating in the perinatal period","P00-P96","Arkansas",5,2010,2010,116,2915918,4
7552,"","Certain conditions originating in the perinatal period","P00-P96","California",6,1999,1999,1379,33499204,4.1
7553,"","Certain conditions originating in the perinatal period","P00-P96","California",6,2000,2000,1363,33871648,4
7554,"","Certain conditions originating in the perinatal period","P00-P96","California",6,2001,2001,1355,34479458,3.9
7555,"","Certain conditions originating in the perinatal period","P00-P96","California",6,2002,2002,1417,34871843,4.1
7556,"","Certain conditions originating in the perinatal period","P00-P96","California",6,2003,2003,1434,35253159,4.1
7557,"","Certain conditions originating in the perinatal period","P00-P96","California",6,2004,2004,1423,35574576,4
7558,"","Certain conditions originating in the perinatal period","P00-P96","California",6,2005,2005,1512,35827943,4.2
7559,"","Certain conditions originating in the perinatal period","P00-P96","California",6,2006,2006,1427,36021202,4
7560,"","Certain conditions originating in the perinatal period","P00-P96","California",6,2007,2007,1470,36250311,4.1
7561,"","Certain conditions originating in the perinatal period","P00-P96","California",6,2008,2008,1406,36604337,3.8
7562,"","Certain conditions originating in the perinatal period","P00-P96","California",6,2009,2009,1277,36961229,3.5
7563,"","Certain conditions originating in the perinatal period","P00-P96","California",6,2010,2010,1235,37253956,3.3
7564,"","Certain conditions originating in the perinatal period","P00-P96","Colorado",8,1999,1999,197,4226018,4.7
7565,"","Certain conditions originating in the perinatal period","P00-P96","Colorado",8,2000,2000,211,4301261,4.9
7566,"","Certain conditions originating in the perinatal period","P00-P96","Colorado",8,2001,2001,220,4425687,5
7567,"","Certain conditions originating in the perinatal period","P00-P96","Colorado",8,2002,2002,191,4490406,4.3
7568,"","Certain conditions originating in the perinatal period","P00-P96","Colorado",8,2003,2003,228,4528732,5
7569,"","Certain conditions originating in the perinatal period","P00-P96","Colorado",8,2004,2004,203,4575013,4.4
7570,"","Certain conditions originating in the perinatal period","P00-P96","Colorado",8,2005,2005,245,4631888,5.3
7571,"","Certain conditions originating in the perinatal period","P00-P96","Colorado",8,2006,2006,225,4720423,4.8
7572,"","Certain conditions originating in the perinatal period","P00-P96","Colorado",8,2007,2007,210,4803868,4.4
7573,"","Certain conditions originating in the perinatal period","P00-P96","Colorado",8,2008,2008,217,4889730,4.4
7574,"","Certain conditions originating in the perinatal period","P00-P96","Colorado",8,2009,2009,204,4972195,4.1
7575,"","Certain conditions originating in the perinatal period","P00-P96","Colorado",8,2010,2010,206,5029196,4.1
7576,"","Certain conditions originating in the perinatal period","P00-P96","Connecticut",9,1999,1999,160,3386401,4.7
7577,"","Certain conditions originating in the perinatal period","P00-P96","Connecticut",9,2000,2000,177,3405565,5.2
7578,"","Certain conditions originating in the perinatal period","P00-P96","Connecticut",9,2001,2001,173,3432835,5
7579,"","Certain conditions originating in the perinatal period","P00-P96","Connecticut",9,2002,2002,158,3458749,4.6
7580,"","Certain conditions originating in the perinatal period","P00-P96","Connecticut",9,2003,2003,136,3484336,3.9
7581,"","Certain conditions originating in the perinatal period","P00-P96","Connecticut",9,2004,2004,138,3496094,3.9
7582,"","Certain conditions originating in the perinatal period","P00-P96","Connecticut",9,2005,2005,150,3506956,4.3
7583,"","Certain conditions originating in the perinatal period","P00-P96","Connecticut",9,2006,2006,163,3517460,4.6
7584,"","Certain conditions originating in the perinatal period","P00-P96","Connecticut",9,2007,2007,183,3527270,5.2
7585,"","Certain conditions originating in the perinatal period","P00-P96","Connecticut",9,2008,2008,165,3545579,4.7
7586,"","Certain conditions originating in the perinatal period","P00-P96","Connecticut",9,2009,2009,137,3561807,3.8
7587,"","Certain conditions originating in the perinatal period","P00-P96","Connecticut",9,2010,2010,134,3574097,3.7
7588,"","Certain conditions originating in the perinatal period","P00-P96","Delaware",10,1999,1999,51,774990,6.6
7589,"","Certain conditions originating in the perinatal period","P00-P96","Delaware",10,2000,2000,66,783600,8.4
7590,"","Certain conditions originating in the perinatal period","P00-P96","Delaware",10,2001,2001,82,795699,10.3
7591,"","Certain conditions originating in the perinatal period","P00-P96","Delaware",10,2002,2002,62,806169,7.7
7592,"","Certain conditions originating in the perinatal period","P00-P96","Delaware",10,2003,2003,60,818003,7.3
7593,"","Certain conditions originating in the perinatal period","P00-P96","Delaware",10,2004,2004,47,830803,5.7
7594,"","Certain conditions originating in the perinatal period","P00-P96","Delaware",10,2005,2005,72,845150,8.5
7595,"","Certain conditions originating in the perinatal period","P00-P96","Delaware",10,2006,2006,57,859268,6.6
7596,"","Certain conditions originating in the perinatal period","P00-P96","Delaware",10,2007,2007,52,871749,6
7597,"","Certain conditions originating in the perinatal period","P00-P96","Delaware",10,2008,2008,54,883874,6.1
7598,"","Certain conditions originating in the perinatal period","P00-P96","Delaware",10,2009,2009,57,891730,6.4
7599,"","Certain conditions originating in the perinatal period","P00-P96","Delaware",10,2010,2010,39,897934,4.3
7600,"","Certain conditions originating in the perinatal period","P00-P96","District of Columbia",11,1999,1999,78,570213,13.7
7601,"","Certain conditions originating in the perinatal period","P00-P96","District of Columbia",11,2000,2000,55,572059,9.6
7602,"","Certain conditions originating in the perinatal period","P00-P96","District of Columbia",11,2001,2001,49,574504,8.5
7603,"","Certain conditions originating in the perinatal period","P00-P96","District of Columbia",11,2002,2002,44,573158,7.7
7604,"","Certain conditions originating in the perinatal period","P00-P96","District of Columbia",11,2003,2003,44,568502,7.7
7605,"","Certain conditions originating in the perinatal period","P00-P96","District of Columbia",11,2004,2004,69,567754,12.2
7606,"","Certain conditions originating in the perinatal period","P00-P96","District of Columbia",11,2005,2005,65,567136,11.5
7607,"","Certain conditions originating in the perinatal period","P00-P96","District of Columbia",11,2006,2006,58,570681,10.2
7608,"","Certain conditions originating in the perinatal period","P00-P96","District of Columbia",11,2007,2007,71,574404,12.4
7609,"","Certain conditions originating in the perinatal period","P00-P96","District of Columbia",11,2008,2008,66,580236,11.4
7610,"","Certain conditions originating in the perinatal period","P00-P96","District of Columbia",11,2009,2009,41,592228,6.9
7611,"","Certain conditions originating in the perinatal period","P00-P96","District of Columbia",11,2010,2010,39,601723,6.5
7612,"","Certain conditions originating in the perinatal period","P00-P96","Florida",12,1999,1999,764,15759421,4.8
7613,"","Certain conditions originating in the perinatal period","P00-P96","Florida",12,2000,2000,711,15982378,4.4
7614,"","Certain conditions originating in the perinatal period","P00-P96","Florida",12,2001,2001,793,16356966,4.8
7615,"","Certain conditions originating in the perinatal period","P00-P96","Florida",12,2002,2002,797,16689370,4.8
7616,"","Certain conditions originating in the perinatal period","P00-P96","Florida",12,2003,2003,794,17004085,4.7
7617,"","Certain conditions originating in the perinatal period","P00-P96","Florida",12,2004,2004,783,17415318,4.5
7618,"","Certain conditions originating in the perinatal period","P00-P96","Florida",12,2005,2005,818,17842038,4.6
7619,"","Certain conditions originating in the perinatal period","P00-P96","Florida",12,2006,2006,869,18166990,4.8
7620,"","Certain conditions originating in the perinatal period","P00-P96","Florida",12,2007,2007,803,18367842,4.4
7621,"","Certain conditions originating in the perinatal period","P00-P96","Florida",12,2008,2008,855,18527305,4.6
7622,"","Certain conditions originating in the perinatal period","P00-P96","Florida",12,2009,2009,769,18652644,4.1
7623,"","Certain conditions originating in the perinatal period","P00-P96","Florida",12,2010,2010,731,18801310,3.9
7624,"","Certain conditions originating in the perinatal period","P00-P96","Georgia",13,1999,1999,549,8045965,6.8
7625,"","Certain conditions originating in the perinatal period","P00-P96","Georgia",13,2000,2000,600,8186453,7.3
7626,"","Certain conditions originating in the perinatal period","P00-P96","Georgia",13,2001,2001,591,8377038,7.1
7627,"","Certain conditions originating in the perinatal period","P00-P96","Georgia",13,2002,2002,618,8508256,7.3
7628,"","Certain conditions originating in the perinatal period","P00-P96","Georgia",13,2003,2003,641,8622793,7.4
7629,"","Certain conditions originating in the perinatal period","P00-P96","Georgia",13,2004,2004,646,8769252,7.4
7630,"","Certain conditions originating in the perinatal period","P00-P96","Georgia",13,2005,2005,618,8925922,6.9
7631,"","Certain conditions originating in the perinatal period","P00-P96","Georgia",13,2006,2006,632,9155813,6.9
7632,"","Certain conditions originating in the perinatal period","P00-P96","Georgia",13,2007,2007,615,9349988,6.6
7633,"","Certain conditions originating in the perinatal period","P00-P96","Georgia",13,2008,2008,603,9504843,6.3
7634,"","Certain conditions originating in the perinatal period","P00-P96","Georgia",13,2009,2009,558,9620846,5.8
7635,"","Certain conditions originating in the perinatal period","P00-P96","Georgia",13,2010,2010,416,9687653,4.3
7636,"","Certain conditions originating in the perinatal period","P00-P96","Hawaii",15,1999,1999,64,1210300,5.3
7637,"","Certain conditions originating in the perinatal period","P00-P96","Hawaii",15,2000,2000,77,1211537,6.4
7638,"","Certain conditions originating in the perinatal period","P00-P96","Hawaii",15,2001,2001,47,1225948,3.8
7639,"","Certain conditions originating in the perinatal period","P00-P96","Hawaii",15,2002,2002,73,1239613,5.9
7640,"","Certain conditions originating in the perinatal period","P00-P96","Hawaii",15,2003,2003,72,1251154,5.8
7641,"","Certain conditions originating in the perinatal period","P00-P96","Hawaii",15,2004,2004,60,1273569,4.7
7642,"","Certain conditions originating in the perinatal period","P00-P96","Hawaii",15,2005,2005,61,1292729,4.7
7643,"","Certain conditions originating in the perinatal period","P00-P96","Hawaii",15,2006,2006,61,1309731,4.7
7644,"","Certain conditions originating in the perinatal period","P00-P96","Hawaii",15,2007,2007,69,1315675,5.2
7645,"","Certain conditions originating in the perinatal period","P00-P96","Hawaii",15,2008,2008,57,1332213,4.3
7646,"","Certain conditions originating in the perinatal period","P00-P96","Hawaii",15,2009,2009,62,1346717,4.6
7647,"","Certain conditions originating in the perinatal period","P00-P96","Hawaii",15,2010,2010,61,1360301,4.5
7648,"","Certain conditions originating in the perinatal period","P00-P96","Idaho",16,1999,1999,66,1275674,5.2
7649,"","Certain conditions originating in the perinatal period","P00-P96","Idaho",16,2000,2000,76,1293953,5.9
7650,"","Certain conditions originating in the perinatal period","P00-P96","Idaho",16,2001,2001,53,1319962,4
7651,"","Certain conditions originating in the perinatal period","P00-P96","Idaho",16,2002,2002,51,1340372,3.8
7652,"","Certain conditions originating in the perinatal period","P00-P96","Idaho",16,2003,2003,53,1363380,3.9
7653,"","Certain conditions originating in the perinatal period","P00-P96","Idaho",16,2004,2004,68,1391802,4.9
7654,"","Certain conditions originating in the perinatal period","P00-P96","Idaho",16,2005,2005,60,1428241,4.2
7655,"","Certain conditions originating in the perinatal period","P00-P96","Idaho",16,2006,2006,81,1468669,5.5
7656,"","Certain conditions originating in the perinatal period","P00-P96","Idaho",16,2007,2007,77,1505105,5.1
7657,"","Certain conditions originating in the perinatal period","P00-P96","Idaho",16,2008,2008,72,1534320,4.7
7658,"","Certain conditions originating in the perinatal period","P00-P96","Idaho",16,2009,2009,54,1554439,3.5
7659,"","Certain conditions originating in the perinatal period","P00-P96","Idaho",16,2010,2010,43,1567582,2.7
7660,"","Certain conditions originating in the perinatal period","P00-P96","Illinois",17,1999,1999,820,12359020,6.6
7661,"","Certain conditions originating in the perinatal period","P00-P96","Illinois",17,2000,2000,855,12419293,6.9
7662,"","Certain conditions originating in the perinatal period","P00-P96","Illinois",17,2001,2001,773,12488445,6.2
7663,"","Certain conditions originating in the perinatal period","P00-P96","Illinois",17,2002,2002,696,12525556,5.6
7664,"","Certain conditions originating in the perinatal period","P00-P96","Illinois",17,2003,2003,735,12556006,5.9
7665,"","Certain conditions originating in the perinatal period","P00-P96","Illinois",17,2004,2004,718,12589773,5.7
7666,"","Certain conditions originating in the perinatal period","P00-P96","Illinois",17,2005,2005,713,12609903,5.7
7667,"","Certain conditions originating in the perinatal period","P00-P96","Illinois",17,2006,2006,674,12643955,5.3
7668,"","Certain conditions originating in the perinatal period","P00-P96","Illinois",17,2007,2007,688,12695866,5.4
7669,"","Certain conditions originating in the perinatal period","P00-P96","Illinois",17,2008,2008,646,12747038,5.1
7670,"","Certain conditions originating in the perinatal period","P00-P96","Illinois",17,2009,2009,647,12796778,5.1
7671,"","Certain conditions originating in the perinatal period","P00-P96","Illinois",17,2010,2010,614,12830632,4.8
7672,"","Certain conditions originating in the perinatal period","P00-P96","Indiana",18,1999,1999,342,6044969,5.7
7673,"","Certain conditions originating in the perinatal period","P00-P96","Indiana",18,2000,2000,314,6080485,5.2
7674,"","Certain conditions originating in the perinatal period","P00-P96","Indiana",18,2001,2001,278,6127760,4.5
7675,"","Certain conditions originating in the perinatal period","P00-P96","Indiana",18,2002,2002,346,6155967,5.6
7676,"","Certain conditions originating in the perinatal period","P00-P96","Indiana",18,2003,2003,324,6196638,5.2
7677,"","Certain conditions originating in the perinatal period","P00-P96","Indiana",18,2004,2004,344,6233007,5.5
7678,"","Certain conditions originating in the perinatal period","P00-P96","Indiana",18,2005,2005,346,6278616,5.5
7679,"","Certain conditions originating in the perinatal period","P00-P96","Indiana",18,2006,2006,334,6332669,5.3
7680,"","Certain conditions originating in the perinatal period","P00-P96","Indiana",18,2007,2007,343,6379599,5.4
7681,"","Certain conditions originating in the perinatal period","P00-P96","Indiana",18,2008,2008,288,6424806,4.5
7682,"","Certain conditions originating in the perinatal period","P00-P96","Indiana",18,2009,2009,322,6459325,5
7683,"","Certain conditions originating in the perinatal period","P00-P96","Indiana",18,2010,2010,305,6483802,4.7
7684,"","Certain conditions originating in the perinatal period","P00-P96","Iowa",19,1999,1999,93,2917634,3.2
7685,"","Certain conditions originating in the perinatal period","P00-P96","Iowa",19,2000,2000,123,2926324,4.2
7686,"","Certain conditions originating in the perinatal period","P00-P96","Iowa",19,2001,2001,89,2931997,3
7687,"","Certain conditions originating in the perinatal period","P00-P96","Iowa",19,2002,2002,101,2934234,3.4
